Date,Open,High,Low,Close,Volume
2004-06-16,20050.1,20514.31,20006.1,20459.75,444087808
2004-06-17,20459.75,20697.29,20202.83,20334.6,210398720
2004-06-18,20329.96,20454.8,20076.41,20333.33,103303088
2004-06-21,20335.61,20654.09,20274.03,20293.04,195281840
2004-06-22,20293.04,20359.77,20069.93,20199.2,137065696
2004-06-23,20199.2,20836.11,20199.2,20836.11,307893056
2004-06-24,20837.22,21068.22,20681.35,20708.33,145096800
2004-06-25,20708.33,20939.98,20668.62,20750.23,97231120
2004-06-28,20750.23,20892.24,20350.91,20350.91,268247200
2004-06-29,20352.28,20832.98,20352.28,20800.84,270032960
2004-06-30,20809.07,21183.47,20733.04,21148.91,365326656
2004-07-01,21152.18,21394.15,21094.33,21348.67,237097648
2004-07-02,21348.67,21746.75,21348.67,21568.36,324061248
2004-07-05,21565.18,21774.62,21428.55,21670.29,136760480
2004-07-06,21669.44,21669.44,21123.86,21188.05,165280048
2004-07-07,21190.38,21364.45,21118.31,21171.23,186600352
2004-07-08,21167,21167,20821.24,20887.39,182968800
2004-07-12,20885.02,21560.53,20885.02,21532.23,224508208
2004-07-13,21533.29,21759.33,21455.5,21676.63,213138528
2004-07-14,21675.54,22090.01,21372.64,21672.67,223448960
2004-07-15,21679.23,22197.82,21679.23,22064.66,336197760
2004-07-16,22064.17,22676,22064.17,22447.13,334079840
2004-07-19,22444.52,22517.83,22045.4,22102.43,191539600
2004-07-20,22115.47,22425.57,22045.6,22361.24,193155440
2004-07-21,22362.42,22516.22,21775.64,21810.32,246029904
2004-07-22,21821.29,21937.52,21489.83,21730.32,207945168
2004-07-23,21728.69,22100.13,21558.58,21591.09,251966368
2004-07-26,21634.94,21930.3,21056.09,21317.7,247326624
2004-07-27,21325.22,21813.49,21235.68,21737,191025888
2004-07-28,21740,22213.37,21613.23,22168.28,252329440
2004-07-29,22168.61,22365.75,22019.44,22227.78,178288240
2004-07-30,22224.13,22533.91,22110.86,22336.87,144124704
2004-08-02,22341.86,22493.12,21928.85,22448.01,115148456
2004-08-03,22453.46,22600.15,22340.18,22372.9,145889488
2004-08-04,22370.3,22522.78,22159.32,22177.92,258581328
2004-08-05,22174.32,22244.17,21177.53,21330.25,267969744
2004-08-06,21340.71,21701.64,21193.78,21652.71,143473680
2004-08-09,21652.71,21744.63,21242.69,21260.91,163730464
2004-08-10,21261.46,21736.72,21261.46,21736.72,193295392
2004-08-11,21735.63,21735.63,21410.61,21569.71,293888512
2004-08-12,21573.94,21722.69,21483.61,21570.24,339063872
2004-08-13,21570.14,21705.65,21307.39,21401.26,158580480
2004-08-16,21403.52,21828.69,21360.61,21763.76,174424576
2004-08-17,21766.52,22159.49,21766.52,22060.5,219926304
2004-08-18,22059.41,22778.77,21897.55,22778.77,424546112
2004-08-19,22778.74,23284.79,22772.24,22934.83,285541696
2004-08-20,22934.61,23380.94,22919.39,23195.63,260908752
2004-08-23,23204.67,23240.52,22772.55,22852.13,228359776
2004-08-24,22863.28,23111.08,22743.29,22870.14,147220640
2004-08-25,22870.16,23166.01,22744.93,23058.41,214847648
2004-08-26,23046.6,23046.6,22478.99,22582.04,153852368
2004-08-27,22582.76,22801.31,22503.88,22596.84,123136936
2004-08-30,22600.11,22869.15,22315.73,22869.15,161366672
2004-08-31,22885.74,23071.45,22685.17,22803.19,221371984
2004-09-01,22802.51,22970.82,22362.77,22512.87,203741008
2004-09-02,22515.74,22767.74,22267.25,22688.07,192662672
2004-09-03,22688.04,22768.88,22378.33,22415.05,132067264
2004-09-06,22415.63,22537,22415.63,22501.53,49124536
2004-09-08,22508.06,22977.11,22508.06,22534.32,224498592
2004-09-09,22535.52,22622.03,22070.54,22286.49,185647920
2004-09-10,22276.25,22299.03,21846.14,21968.08,233779584
2004-09-13,21970.07,22225.6,21738.88,21809.22,147023456
2004-09-14,21810.12,22348.12,21740.64,22309.43,189924192
2004-09-15,22310.39,22576.81,22213.35,22343.52,176335360
2004-09-16,22345.8,22896.74,22345.8,22875.77,184441392
2004-09-17,22875.95,23190.24,22875.95,23073.59,168847024
2004-09-20,23078.77,23484.89,23078.24,23078.24,206206672
2004-09-21,23077.65,23267.54,22915.87,23105.76,188399456
2004-09-22,23105.56,23206.88,22696.72,22748.97,216763392
2004-09-23,22748.97,23006.21,22748.97,22943.55,138003104
2004-09-24,22943.55,23110.24,22891.96,22972.07,106465528
2004-09-27,22980.93,22980.93,22732.82,22834.06,123626840
2004-09-28,22834.06,23275.32,22593.24,23230.64,218016288
2004-09-29,23230.33,23286.65,23069.24,23208.35,133518680
2004-09-30,23209.8,23422.63,23182.95,23245.24,180952832
2004-10-01,23245.88,23777.02,23245.88,23777.02,119623824
2004-10-04,23784.44,24173.32,23784.44,24150.39,150531424
2004-10-05,24150.39,24362.04,23945.6,24205.25,233474992
2004-10-06,24205.42,24205.42,23898.84,24027.14,191148416
2004-10-07,24013.62,24141.06,23813.82,24104.18,172399072
2004-10-08,24120.26,24345.66,23913.88,23926.85,178762912
2004-10-11,23928.47,24090.95,23921.43,23953.95,111647632
2004-10-13,23952.96,24065.95,23067.88,23289.29,277429152
2004-10-14,23286.87,23286.87,22865.44,22959.48,161527600
2004-10-15,22961.03,23422.22,22961.03,23367.84,164561200
2004-10-18,23367.84,23448.27,23020.92,23411.07,262294688
2004-10-19,23411.26,23620.93,22886.55,22892.99,307961664
2004-10-20,22892.99,22928.59,22565.48,22873.49,256376928
2004-10-21,22872.99,23115.8,22779.27,23058.95,149963616
2004-10-22,23061.43,23326.2,22691.69,22735.47,247089360
2004-10-26,22602.68,22848.91,22557.09,22848.91,191040032
2004-10-27,22861.08,23228.39,22782.64,23170.78,225613440
2004-10-28,23170.78,23170.78,22825.97,22928.5,124489368
2004-10-29,22944.72,23088.85,22877.43,23052.18,87454424
2004-11-01,23049.7,23309.32,22940.68,23272.98,69167848
2004-11-03,23274.93,23770.22,23274.93,23660.11,235330640
2004-11-04,23660.11,23963.07,23628.95,23879.62,158860464
2004-11-05,23864.07,24000.21,23498.64,23541.63,182590160
2004-11-08,23541.63,23541.63,23071.51,23211.89,137050864
2004-11-09,23212.66,23304.82,23021.59,23215.87,133108880
2004-11-10,23223.3,23478.84,23223.3,23454.55,137442992
2004-11-11,23457.05,23520.7,23191.55,23520.7,190217968
2004-11-12,23523.63,24035.42,23523.63,24035.42,250154016
2004-11-16,24035.42,24035.42,23697.77,23772.06,126625200
2004-11-17,23772.06,24289.18,23772.06,24169.83,216302816
2004-11-18,24166.55,24324.7,23844.86,24143.05,336946656
2004-11-19,24146.67,24361.23,23848.28,24034.19,222906672
2004-11-22,24034.01,24508.19,23839.23,24444.9,205536032
2004-11-23,24445.55,24684.03,24290.41,24340.46,195603120
2004-11-24,24338.7,24640.73,24338.7,24368.33,255383584
2004-11-25,24371.52,24871.93,24371.52,24866.63,169132960
2004-11-26,24866.63,25071.99,24755.66,24997.82,121538392
2004-11-29,24999.86,25083.86,24653.31,24854.76,116151272
2004-11-30,24855.12,25160.26,24736.22,25128.33,205520288
2004-12-01,25129.09,25381.09,25117.61,25234.7,149934688
2004-12-02,25234.7,25359.6,25057.09,25200.4,83408880
2004-12-03,25217.71,25603.97,25217.71,25467.97,115429056
2004-12-06,25473.66,25708.53,25430.29,25632.5,178074384
2004-12-07,25632.49,25667.21,24945.3,24988.62,501906336
2004-12-08,24988.26,25040.51,24614.82,24968.39,306761280
2004-12-09,24969.67,25052.73,24451.57,24526.04,154854720
2004-12-10,24529.56,24954.27,24493.72,24933.32,68819472
2004-12-13,24933.32,25259.52,24867.26,25225.16,255530784
2004-12-14,25226.2,25567.64,25226.2,25563.13,217304112
2004-12-15,25568.04,25919.31,25362.54,25575.83,554055424
2004-12-16,25560.82,25876.75,25543.23,25831.13,302244224
2004-12-17,25834.82,25834.82,25474.43,25659.14,187054160
2004-12-20,25661.14,25771.87,25455.55,25536.63,160223184
2004-12-21,25536.53,25898.43,25465.32,25889.72,102479216
2004-12-22,25892.45,26075.07,25712.5,25723.19,114662896
2004-12-23,25719.08,25971.42,25617.96,25878.19,82610120
2004-12-27,25861.93,26084.37,25861.93,25936.93,95731648
2004-12-28,25936.93,26145.44,25918.67,26116.61,85743184
2004-12-29,26116.74,26244.56,26090.96,26161.31,149504320
2004-12-30,26170.84,26269.62,26108.38,26196.25,182143264
2005-01-03,26193.48,26492.24,25671.02,25722.01,182609904
2005-01-04,25722.01,25873.02,24790.57,24848.04,159202592
2005-01-05,24859.33,25000.61,24522.68,24691.8,195719296
2005-01-06,24695.19,24807.97,24250.38,24366.93,241229488
2005-01-07,24375.64,24874.35,24375.64,24747.22,140921104
2005-01-10,24747.22,24825.45,24085.91,24291.89,241862176
2005-01-11,24294.76,24456.58,24127.05,24369.87,156690336
2005-01-12,24369.87,24560.43,23983.04,24509.6,114329424
2005-01-13,24523.41,24918.74,24523.41,24805.74,114332976
2005-01-14,24802.27,24965.91,24481.45,24924.13,171110768
2005-01-17,24924.13,25022.14,24515.22,24515.22,129759400
2005-01-18,24515.22,24515.22,24019.19,24089.19,170103440
2005-01-19,24091.28,24465.31,24091.28,24271.23,144741856
2005-01-20,24271.22,24271.22,23533.84,23609.97,251252832
2005-01-21,23647.28,24005.81,23608.58,23818.37,139767936
2005-01-24,23818.94,24301.79,23812.51,24197.72,61313184
2005-01-26,24206.93,24555.49,24206.93,24530.16,71320872
2005-01-27,24528.8,24528.85,23868.64,24030.09,180419184
2005-01-28,24006.34,24056.18,23594.57,23968.09,199159680
2005-01-31,23969.96,24399.13,23969.96,24350.62,104379568
2005-02-01,24355.96,24506.43,24073.23,24149.46,234926976
2005-02-02,24149.81,24624.36,24139.11,24605.36,136450608
2005-02-03,24606.01,24896.15,24548.18,24873.63,111860336
2005-02-04,24873.63,25735.65,24818.01,25731.94,210852544
2005-02-09,25732.97,26307.31,25732.97,26307.31,132947688
2005-02-10,26305.45,26456.49,25885.73,26415.79,122246032
2005-02-11,26413.67,26786.45,26132.01,26670.52,150365520
2005-02-14,26660.39,26753.03,26323.92,26531.89,138103904
2005-02-15,26531.89,26659.69,26211.73,26610.12,158519024
2005-02-16,26610.79,26683.38,26312.33,26384.08,545389568
2005-02-17,26385.48,27159.19,26385.48,27090.91,184202848
2005-02-18,27086.48,27184.45,26707.08,26756.25,105237664
2005-02-21,26729.56,27094.41,26697.95,26853.05,98389056
2005-02-22,26856.08,27328.63,26646.93,26740.06,232550816
2005-02-23,26745.9,27198.46,26745.9,27198.46,166266528
2005-02-24,27197.77,28436.17,27197.77,28436.17,200375920
2005-02-25,28428.88,28777.72,28192.77,28425.04,172684960
2005-02-28,28422.74,28554.57,27812.33,28139.13,98361040
2005-03-01,28135.07,28136.75,27643.17,27729.98,129278544
2005-03-02,27729.9,28199.7,27498.3,28199.7,108913232
2005-03-03,28203.74,28766.44,28203.74,28669.53,121636480
2005-03-04,28676.4,29227.7,28676.4,29197.1,297553984
2005-03-07,29197.1,29584.2,29182.9,29455.4,299447232
2005-03-08,29452,29452,28883.1,29021.2,417902592
2005-03-09,29017.5,29058.3,28380.8,28514.4,257875248
2005-03-10,28510.73,28681.84,28049.38,28567.49,261586224
2005-03-11,28566.8,28931.7,28008.2,28074.9,239386720
2005-03-14,28074.91,28135.03,27714.82,28098.89,241786144
2005-03-15,28130.33,28300.14,27455.45,27587.71,216209968
2005-03-16,27587.02,27840.76,27262.99,27826.71,230429984
2005-03-17,27824.09,28162.17,27319.42,28085.83,107531480
2005-03-18,28088.14,28160.92,27498.41,27593.25,180085536
2005-03-21,27587.28,27632.79,27213.82,27411.34,195811328
2005-03-22,27418.97,27843.62,26479.95,26618.06,199231408
2005-03-23,26612.92,26791.66,26137.34,26248.27,131986288
2005-03-24,26267.13,26827.29,26267.13,26701.88,79143592
2005-03-28,26705.15,26705.15,26223.98,26257.32,148329328
2005-03-29,26264.59,26619.84,25760.87,25842.08,166187744
2005-03-30,25861.43,26469.78,25861.43,26469.78,139659744
2005-03-31,26470.81,26767.88,26258.57,26610.65,131258256
2005-04-01,26612.16,27178.18,26612.16,26773.83,94766512
2005-04-04,26769.96,26769.96,26204.07,26406.75,98095248
2005-04-05,26407.39,26723.91,25965.23,26038.44,154721648
2005-04-06,26037.98,26253.88,25614.72,25695.05,168442512
2005-04-07,25695.05,26307.83,25655.75,26307.83,275134784
2005-04-08,26304.93,26309.99,25825.97,25884.63,65868992
2005-04-11,25883.69,25940.27,25695.44,25899.73,77313360
2005-04-12,25899.73,26323.74,25610.94,26206.21,149953376
2005-04-13,26206.2,26578.53,26057.41,26066.11,399802112
2005-04-14,26068.91,26112.91,25047.43,25136.68,142996752
2005-04-15,25000.05,25115.02,24574.99,24655.85,178800096
2005-04-18,24656.61,24965.16,24420.84,24877.86,130574224
2005-04-19,24877.1,25566.17,24877.1,25566.17,159687328
2005-04-20,25565.94,25691.92,24953.91,25062.44,60278088
2005-04-22,25062.44,25428.45,24691.36,24767.06,160242768
2005-04-25,24769.03,25297.44,24744.21,25227.44,92277200
2005-04-26,25231.5,25563.43,25066.66,25304.75,79991888
2005-04-27,25274.06,25293.06,24885.65,25246.05,84153584
2005-04-28,25231.79,25231.79,24423.37,24439.71,123010472
2005-04-29,24453.67,24858.26,24154.13,24858.26,127127888
2005-05-02,24847.23,24904.08,24468.15,24707.87,115585664
2005-05-03,24710.59,24922.25,24551.33,24715.63,105173136
2005-05-04,24737.56,25559.61,24737.56,25474.47,111855728
2005-05-05,25477.76,25697.23,25228.53,25435.82,332126720
2005-05-06,25436.92,25808.21,25436.92,25593.95,229077792
2005-05-09,25593.22,25623.14,25403.93,25464.75,151138688
2005-05-10,25466.93,25530.35,24636.17,24762.71,219638448
2005-05-11,24764.5,24837.39,24290.34,24698.66,229781888
2005-05-12,24698.56,24923.32,23985.32,24117.27,231261984
2005-05-13,24115,24259.56,23679.65,23887.44,299711072
2005-05-16,23883.42,24380.92,23765.25,24378.24,212915024
2005-05-17,24361.52,24513.35,24023.91,24412.76,101493040
2005-05-18,24409.89,24966.98,24409.89,24898.12,195290320
2005-05-19,24881.85,24881.85,24530.33,24829.01,130827856
2005-05-20,24827.15,24835.96,24494.38,24522.41,96602088
2005-05-23,24525.15,24586.19,24208.33,24214.89,110901376
2005-05-24,24214.89,24582.55,24011.71,24545.24,292729280
2005-05-25,24541.45,24681.62,24345.29,24478.42,143345824
2005-05-27,24479.52,25270.23,24479.52,25255.48,140930160
2005-05-30,25248.05,25616.32,25215.01,25424.22,89801056
2005-05-31,25421.41,25632.89,25153.61,25207.07,143009520
2005-06-01,25209.31,25986.98,25209.31,25948.83,221890560
2005-06-02,25949.75,26755.09,25929.68,26639.83,307205312
2005-06-03,26642.49,26691.52,26144.84,26365.62,102629376
2005-06-06,26362.6,26362.6,25216.75,25556.26,185490976
2005-06-07,25556.26,25556.26,24933.25,25028.28,218801488
2005-06-08,25026.16,25423.38,24645.05,24693.84,135134288
2005-06-09,24691.33,24691.33,24224.34,24483.55,210076832
2005-06-10,24483.55,25048.78,24483.55,24950.95,101706872
2005-06-13,24954.88,25309.22,24846.28,24901.83,98613424
2005-06-14,24898.33,25789.01,24332.98,25744.24,368481280
2005-06-15,25744.24,25744.24,24915.57,25481.38,268935072
2005-06-16,25479.46,25895.29,25479.46,25750.53,119482160
2005-06-17,25751.69,26266.55,25751.69,26092.88,219813376
2005-06-20,26092.88,26142.08,25764.36,26051.47,102118120
2005-06-21,26046.07,26130.05,25578.21,25721.68,209456288
2005-06-22,25729.54,25755.08,25324.05,25678.25,154381376
2005-06-23,25678.46,25700.95,24815.58,24815.58,178146640
2005-06-24,24811.43,25011.44,24724.88,24916.91,65301192
2005-06-27,24916.91,25305.78,24640.05,25225.77,83835704
2005-06-28,25225.77,25453.65,25097.71,25261.04,99907520
2005-06-29,25267.17,25450.55,25031.36,25126.36,65592532
2005-06-30,25132.13,25279.18,25051.21,25051.21,113417816
2005-07-01,25051.21,25409.44,25046.95,25311.44,82053576
2005-07-04,25313.97,25313.97,24898.95,25044.53,39601640
2005-07-05,25042.31,25046.29,24525.96,24674.77,211052832
2005-07-06,24676.52,24676.52,24266.53,24516.86,191168256
2005-07-07,24512.55,24602.92,24192.36,24449.51,119645992
2005-07-08,24451.98,24657.48,24286.53,24422.91,184896384
2005-07-11,24424.88,25031.61,24424.88,25015.58,101197104
2005-07-12,25026.92,25575.75,24931.89,25536.25,98445608
2005-07-13,25556.83,26043.16,25556.83,25855.91,97862864
2005-07-14,25858.68,26141.72,25724.68,25919.95,105837904
2005-07-15,25916.22,25916.22,25221.53,25221.53,86461752
2005-07-18,25221.53,25411.94,24916.02,25321.08,70812232
2005-07-19,25312.1,25312.19,24959.84,25267.16,151525296
2005-07-20,25268.34,25795.19,24969.59,25704.76,134281328
2005-07-21,25706.36,25964.15,25505.03,25842.37,145186720
2005-07-22,25834.33,25848.24,25244.24,25391.23,212188288
2005-07-25,25387.73,25387.73,24409.98,24530.79,261878112
2005-07-26,24506.33,24899.33,24327.74,24868.47,199832608
2005-07-27,24881.95,25362.01,24773.52,25337.82,237872928
2005-07-28,25340.41,26125.48,25340.41,26068.37,234942640
2005-07-29,26065.15,26305.77,25946.09,26042.36,181455776
2005-08-01,26042.36,26452.46,25911.43,26298.07,137999456
2005-08-02,26325.04,26823.69,26325.04,26788.54,172346336
2005-08-03,26788.54,27317.15,26638.05,26714.07,189112528
2005-08-04,26714.07,26959.62,26440.36,26465.54,84848688
2005-08-05,26469.17,26881.12,26350.25,26517.92,92526576
2005-08-08,26521.04,26984.84,26521.04,26711.19,92989336
2005-08-09,26711.45,27291.44,26711.45,27291.44,84498928
2005-08-10,27291.46,27605.93,26935.25,27116.92,210608272
2005-08-11,27099.18,27506.44,26493.72,26633.12,197218176
2005-08-12,26628.59,26950.74,25733.64,26950.74,173186752
2005-08-15,26959.96,27412.51,26944.41,27375.02,202229056
2005-08-16,27376.44,27696.29,26967.02,27078.98,130945360
2005-08-17,27084.33,27518.56,27057.35,27416.12,361181184
2005-08-18,27394.83,27418.69,26805.67,26899.74,143722816
2005-08-19,26908.58,27182.52,26128.62,26643.77,285854240
2005-08-22,26646.68,27287.01,26646.68,27260.68,135055200
2005-08-23,27260.59,27263.78,26647.85,26769.28,108207280
2005-08-24,26769.28,26861.75,26478.84,26712.38,131266840
2005-08-25,26712.38,27402.91,26712.38,27401.63,164247632
2005-08-26,27397.19,27421.63,27008.49,27094.61,112367632
2005-08-29,27113.04,27432.01,26980.65,27384.83,79901728
2005-08-30,27384.83,27619.34,27339.05,27603.74,84435472
2005-08-31,27626.45,28071.81,27626.45,28044.83,223179440
2005-09-01,28043.51,28237.31,27798.63,27962.19,141811728
2005-09-02,27972.26,28346.79,27972.26,28319.11,93839264
2005-09-05,28322.49,28579.34,28322.49,28524.74,45091764
2005-09-06,28523.38,28854.92,28337.59,28854.92,104230168
2005-09-08,28854.92,28956.34,28709.35,28828.06,97582704
2005-09-09,28836.62,29386.56,28820.19,29307.91,136156384
2005-09-12,29307.91,29330.53,28990.71,29086.48,71576128
2005-09-13,29083.71,29194.41,28814.36,28880.46,103253144
2005-09-14,28873.64,29152.36,28841.98,29049.99,139584992
2005-09-15,29048.28,29561.27,29048.28,29366.24,106499688
2005-09-16,29367.85,29863.43,29367.85,29815.83,112206888
2005-09-19,29815.83,30076.02,29715.29,30076.02,349467264
2005-09-20,30076.14,30364.09,29889.45,30058.99,479568896
2005-09-21,30058.99,30889.99,29814.61,30837.29,281793856
2005-09-22,30839.03,30931.34,30421.53,30678.43,300561728
2005-09-23,30688.44,31370.69,30688.44,31294.11,471988320
2005-09-26,31300.89,31564.61,30957.08,31143.05,219077120
2005-09-27,31145.94,31218.89,30593.45,30874.94,194928816
2005-09-28,30879.46,31405.45,30879.46,31317.24,173536400
2005-09-29,31318.21,31524.36,30838.57,31208.82,171486368
2005-09-30,31208.82,31583.79,31135.43,31583.79,171360480
2005-10-03,31581.5,31985.09,31542.01,31856.13,274588000
2005-10-04,31778.67,32051.51,31234.51,31283.83,389603296
2005-10-05,31271.81,31271.81,30118.29,30163.52,226118320
2005-10-06,30164.88,30240.77,28893.41,29197.55,306389888
2005-10-07,29250.86,30213.33,29250.86,29972.99,221392416
2005-10-10,29982,30501.76,29982,30277.22,275713216
2005-10-11,30275.17,30774.65,30275.17,30614.23,250837792
2005-10-13,30561.02,30561.02,29337.44,29880.04,211105376
2005-10-14,29880.04,30251.46,29090.31,29770.22,146697200
2005-10-17,29776.57,30377.48,29776.57,30241.61,185936608
2005-10-18,30241.27,30447.69,29067.91,29067.91,223356880
2005-10-19,29072.49,29558.34,28596.29,29297.11,197431008
2005-10-20,29299.57,29974.57,28161.24,28344.08,260066400
2005-10-21,28346.17,29175.79,28346.17,29175.79,218063792
2005-10-24,29175.79,29834.99,29120.22,29834.99,151438800
2005-10-25,29837.05,30094.84,29395.77,29498.03,127400024
2005-10-26,29491.65,29970.91,29243.81,29729.97,256121600
2005-10-27,29729.97,29841.81,29004.62,29132.52,117170576
2005-10-28,29132.52,29565.23,29132.52,29318.18,125728400
2005-10-31,29332.87,30251.81,29332.87,30193.51,117007080
2005-11-01,30193.51,30981.23,30193.51,30899.71,166581856
2005-11-03,30911.95,31486.83,30911.95,31099.97,169296448
2005-11-04,31079.93,31233.73,30584.19,30894.96,110083880
2005-11-07,30887.69,31362.57,30727.64,30952.24,121809584
2005-11-08,30951.38,31077.67,30586.59,30967.18,62983796
2005-11-09,30970.84,31232.37,30492.96,30666.07,151240592
2005-11-10,30664.63,30725.94,30218.31,30708.57,214628080
2005-11-11,30722.24,30746.41,30385.32,30510.89,130953216
2005-11-14,30510.21,30510.21,29948.18,30218.88,50293320
2005-11-16,30218.18,30515.95,30157.05,30482.12,76099928
2005-11-17,30482.87,31247.88,30482.87,31089.05,83546512
2005-11-18,31086.83,31179.64,30887.29,31102.37,98000696
2005-11-21,31102.37,31289.34,30969.42,31110.07,117724672
2005-11-22,31071.75,31499.55,30472.88,31489.01,131111208
2005-11-23,31489.01,32013.74,31489.01,31942.56,199332688
2005-11-24,31937.92,32121.61,31677.96,31944.73,99020984
2005-11-25,31946.77,32058.68,31840.37,31919.66,58268888
2005-11-28,31919.66,32350.47,31341.79,31357.55,143256992
2005-11-29,31364.55,31766.84,31364.55,31651.55,79026768
2005-11-30,31654.52,31917.69,31295.76,31916.76,165052064
2005-12-01,31920.61,32700.43,31920.61,32617.18,176039584
2005-12-02,32649.59,32932.92,32631.38,32832.45,121917888
2005-12-05,32834.87,32909.58,32546.85,32701.17,105455472
2005-12-06,32712.09,33332.02,32712.09,33223.42,191847568
2005-12-07,33245.92,33271.28,32648.84,32756.79,229693264
2005-12-08,32756.28,32997.05,32476.43,32480.03,211680032
2005-12-09,32482.59,32970.03,32482.59,32921.76,119673360
2005-12-12,32924.87,33299.41,32867.85,32965.94,141731360
2005-12-13,32982.16,33432.12,32835.01,33419.64,167473104
2005-12-14,33419.64,33837.26,33369.07,33629.46,237778864
2005-12-15,33625.46,33798.94,33102.62,33193.26,138565472
2005-12-16,33450.32,33578.78,33193.26,33291.82,146647440
2005-12-19,33283.8,33495.85,32907.94,33005.26,130524136
2005-12-20,33007.83,33139.94,32767.52,33066.53,117773096
2005-12-21,33068.48,33553.14,33068.48,33517.05,171985824
2005-12-22,33521.05,33652.3,33462.76,33512.85,96944232
2005-12-23,33508.75,33574.94,33280.08,33331.26,35706840
2005-12-26,33331.26,33434.76,33139.76,33297.51,40506680
2005-12-27,33296.62,33631.23,33238.92,33370.73,123617200
2005-12-28,33370.83,33462.51,32964.96,33138.48,124980992
2005-12-29,33137.44,33455.94,33137.44,33455.94,184874384
2006-01-02,33461.53,33518.91,32860.17,33507.26,98074664
2006-01-03,33507.35,34562.66,33507.35,34540.57,181673680
2006-01-04,34539.94,35223.14,34539.94,35002.37,206920784
2006-01-05,35005.57,35088.42,34680.98,34936.1,162458784
2006-01-06,34940.42,35529.44,34940.42,35475.01,76401264
2006-01-09,35475.01,35601.3,35108.23,35337.32,111284200
2006-01-10,35338.14,35338.14,34686.58,35049.42,183556320
2006-01-11,35049.71,35952.76,35049.71,35952.23,186708880
2006-01-12,35952.78,36286.07,35641.42,35783.57,124109520
2006-01-13,35779.48,35951.44,35479.71,35897.12,96463952
2006-01-16,35897.12,36533.67,35891.39,36533.67,96633776
2006-01-17,36533.67,36533.67,35816.62,36119.37,151811568
2006-01-18,36115.44,36115.44,35384.16,35805.19,107300528
2006-01-19,35812.57,36978.67,35812.57,36858.19,113662120
2006-01-20,36860.78,36938.46,36432.26,36694.64,158107216
2006-01-23,36687.17,36770.96,36212.83,36631.75,223355696
2006-01-24,36632.21,37427.76,36632.21,37399.67,195590768
2006-01-26,37402.01,38030.76,37402.01,38014.35,246688208
2006-01-27,38017.89,38803.98,37688.21,37822.21,265049440
2006-01-30,37823.96,38276.42,37501.28,38242.03,150693792
2006-01-31,38242.92,38456.16,37629.91,38372.82,212887920
2006-02-01,38382.32,38500.01,37891.89,38484.83,302973120
2006-02-02,38482.37,38507.57,37236.55,37304.19,251759616
2006-02-03,37304.19,37608.89,36526.26,37261.73,139210816
2006-02-06,37261.73,37775.69,37229.42,37331.21,292430784
2006-02-07,37320.01,37376.12,36555.51,36568.51,236069840
2006-02-08,36553.37,36783.85,36182.89,36499.41,232026784
2006-02-09,36500.94,37176.66,36500.94,36882.3,452079008
2006-02-10,36885.55,37800.55,36633.33,36975.26,698844544
2006-02-13,36975.32,37075.67,36113.94,36113.94,337009600
2006-02-14,36116.94,36733.87,35891.23,36626.87,307415264
2006-02-15,36628.76,37446.64,36422.26,37260.32,235106208
2006-02-16,37245.26,38268.23,37245.26,38256.39,246552960
2006-02-17,38256.32,38642.32,38256.32,38421.82,118190632
2006-02-20,38421.17,38677.58,38031.96,38539.17,155988928
2006-02-21,38540.8,38978.05,38165.96,38165.96,198782944
2006-02-22,38166.07,38632.83,38056.12,38216.96,100486000
2006-02-23,38242.23,38522.05,37751.37,38405.48,179716160
2006-02-24,38405.64,38610.39,38337.16,38610.39,254559280
2006-03-01,38610.39,39203.21,38532.85,39177.87,105633456
2006-03-02,39181.92,39366.73,38989.25,39125.83,178533104
2006-03-03,39128.73,39355.67,38716.37,39239.75,200559184
2006-03-06,39241.39,39394.91,38347.96,38353.98,244038704
2006-03-07,38350.28,38350.28,37130.32,37422.57,218458528
2006-03-08,37420.62,37420.62,36446.21,37289.07,242525232
2006-03-09,37289.07,37738.67,36084.64,36312.26,172070560
2006-03-10,36328.46,37160.57,36217.69,36890.69,103412064
2006-03-13,36890.69,37258.71,36513.35,36792.98,177833792
2006-03-14,36788.64,37541.48,36416.75,37541.48,165256928
2006-03-15,37545.53,38341.28,37542.96,38243.98,180290272
2006-03-16,38244.66,38577.53,37962.44,38156.64,148582112
2006-03-17,38158.53,38267.85,37769.1,38049.17,87284720
2006-03-20,38048.76,38500.37,37977.96,38203.53,156590816
2006-03-21,38203.53,38203.53,37350.92,37398.01,218715872
2006-03-22,37398.01,37850.58,37156.33,37850.58,224762544
2006-03-23,37850.42,38127.98,37206.73,37473.85,439084192
2006-03-24,37472.85,37775.46,37301.12,37577.05,139896992
2006-03-27,37576.82,37893.46,37152.53,37641.05,178067232
2006-03-28,37640.37,37731.01,36681.53,36682.21,260600496
2006-03-29,36684.1,37491.57,36684.1,37491.57,312685696
2006-03-30,37492.55,38088.76,37469.1,37776.76,183296736
2006-03-31,37782.75,38003.94,37610.16,37951.96,171197856
2006-04-03,37951.96,38850.55,37951.96,38717.07,126257168
2006-04-04,38717.8,39086.42,38606.37,38802.26,295587744
2006-04-05,38803.28,39053.76,38475.37,39053.01,277191776
2006-04-06,39053.03,39310.25,38699.82,39285.03,251556576
2006-04-07,39285.03,39396.73,38630.19,38926.48,292610720
